ml_classifier_name,host_name,running_time1(average sec),mean_test_auc,mean_train_auc,percent_auc_diff,L1,L2,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti,1,2,3,4,layer_number
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.662269,0.644659,0.026591,0.02,0.02,201,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.614881,0.618227,0.00544,0.02,0.02,211,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.609179,0.605584,0.005901,0.02,0.02,221,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.527471,0.550326,0.043328,0.02,0.02,231,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.573644,0.581007,0.012835,0.02,0.02,241,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.532843,0.545466,0.02369,0.02,0.02,251,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.61256,0.630763,0.029715,0.02,0.02,261,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.598367,0.609622,0.01881,0.02,0.02,271,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.65665,0.662487,0.008889,0.02,0.02,281,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.614691,0.62391,0.014999,0.02,0.02,291,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
