ml_classifier_name,host_name,running_time1(average sec),mean_test_auc,mean_train_auc,percent_auc_diff,L1,L2,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti,1,2,3,4,layer_number
'deep learning keras','Chuhans-MBP.fios-router.home',26.246992624,0.759379,0.882774,0.162495,0,0,536,0,0,100,relu,relu,18,he_normal,0.1,binary_crossentropy,2,0,"(300, 100, 200, 100, 1)",sigmoid,SGD,300.0,100.0,200.0,100.0,4.0
'deep learning keras','Chuhans-MBP.fios-router.home',26.246992624,0.757246,0.889222,0.174283,0,0,536,0,0,100,relu,relu,18,he_normal,0.1,binary_crossentropy,2,0,"(300, 200, 100, 100, 1)",sigmoid,SGD,300.0,200.0,100.0,100.0,4.0
'deep learning keras','Chuhans-MBP.fios-router.home',26.246992624,0.746441,0.8417889999999999,0.127737,0,0,536,0,0,100,relu,relu,18,he_normal,0.1,binary_crossentropy,2,0,"(100, 100, 200, 400, 1)",sigmoid,SGD,100.0,100.0,200.0,400.0,4.0
'deep learning keras','Chuhans-MBP.fios-router.home',26.246992624,0.762979,0.84545,0.108092,0,0,536,0,0,100,relu,relu,18,he_normal,0.1,binary_crossentropy,2,0,"(100, 100, 400, 200, 1)",sigmoid,SGD,100.0,100.0,400.0,200.0,4.0
'deep learning keras','Chuhans-MBP.fios-router.home',26.246992624,0.764672,0.848324,0.109396,0,0,536,0,0,100,relu,relu,18,he_normal,0.1,binary_crossentropy,2,0,"(100, 200, 100, 400, 1)",sigmoid,SGD,100.0,200.0,100.0,400.0,4.0
'deep learning keras','Chuhans-MBP.fios-router.home',26.246992624,0.75665,0.8537239999999999,0.128295,0,0,536,0,0,100,relu,relu,18,he_normal,0.1,binary_crossentropy,2,0,"(100, 200, 400, 100, 1)",sigmoid,SGD,100.0,200.0,400.0,100.0,4.0
'deep learning keras','Chuhans-MBP.fios-router.home',26.246992624,0.7496079999999999,0.855342,0.141052,0,0,536,0,0,100,relu,relu,18,he_normal,0.1,binary_crossentropy,2,0,"(100, 400, 100, 200, 1)",sigmoid,SGD,100.0,400.0,100.0,200.0,4.0
'deep learning keras','Chuhans-MBP.fios-router.home',26.246992624,0.763388,0.870359,0.140127,0,0,536,0,0,100,relu,relu,18,he_normal,0.1,binary_crossentropy,2,0,"(100, 400, 200, 100, 1)",sigmoid,SGD,100.0,400.0,200.0,100.0,4.0
'deep learning keras','Chuhans-MBP.fios-router.home',26.246992624,0.759193,0.853143,0.12375,0,0,536,0,0,100,relu,relu,18,he_normal,0.1,binary_crossentropy,2,0,"(200, 100, 100, 400, 1)",sigmoid,SGD,200.0,100.0,100.0,400.0,4.0
'deep learning keras','Chuhans-MBP.fios-router.home',26.246992624,0.76193,0.8669030000000001,0.137773,0,0,536,0,0,100,relu,relu,18,he_normal,0.1,binary_crossentropy,2,0,"(200, 100, 400, 100, 1)",sigmoid,SGD,200.0,100.0,400.0,100.0,4.0
'deep learning keras','Chuhans-MBP.fios-router.home',26.246992624,0.763304,0.874276,0.1453829999999999,0,0,536,0,0,100,relu,relu,18,he_normal,0.1,binary_crossentropy,2,0,"(200, 400, 100, 100, 1)",sigmoid,SGD,200.0,400.0,100.0,100.0,4.0
'deep learning keras','Chuhans-MBP.fios-router.home',26.246992624,0.762578,0.876548,0.149454,0,0,536,0,0,100,relu,relu,18,he_normal,0.1,binary_crossentropy,2,0,"(400, 100, 100, 200, 1)",sigmoid,SGD,400.0,100.0,100.0,200.0,4.0
'deep learning keras','Chuhans-MBP.fios-router.home',26.246992624,0.7578600000000001,0.887824,0.171488,0,0,536,0,0,100,relu,relu,18,he_normal,0.1,binary_crossentropy,2,0,"(400, 100, 200, 100, 1)",sigmoid,SGD,400.0,100.0,200.0,100.0,4.0
'deep learning keras','Chuhans-MBP.fios-router.home',26.246992624,0.761627,0.897194,0.177996,0,0,536,0,0,100,relu,relu,18,he_normal,0.1,binary_crossentropy,2,0,"(400, 200, 100, 100, 1)",sigmoid,SGD,400.0,200.0,100.0,100.0,4.0
